family,lambda,problem_id,scout_proxy_reward,scout_pred_reward,scout_real_pass,scout_tokens,chosen_route
7B,2e-05,django__django-11749,0.6172441840171814,0.357421875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-11885,0.20846755802631378,0.2578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-11964,0.20579268038272858,0.3671875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12125,0.1826484054327011,0.30859375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12209,0.5182266235351562,0.39453125,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12262,0.0968218743801117,0.3515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12273,0.5864022374153137,0.357421875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12304,0.28258487582206726,0.55859375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12308,0.6716259121894836,0.341796875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12741,0.6494523882865906,0.470703125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12754,0.1902438998222351,0.33203125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12858,0.4158954918384552,0.353515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-12965,0.2756097614765167,0.275390625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13033,0.4803493320941925,0.294921875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13112,0.20844686031341553,0.2333984375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13128,0.4391511380672455,0.353515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13195,0.4531007409095764,0.39453125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13212,0.25282788276672363,0.208984375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13279,0.4955960214138031,0.404296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13346,0.1788303554058075,0.2578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13449,0.20316623151302338,0.384765625,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13512,0.7238295078277588,0.31640625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13568,0.3289315700531006,0.47265625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13569,0.5441696047782898,0.3046875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13786,0.6031452417373657,0.439453125,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13794,0.4878048896789551,0.322265625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13810,0.3404255211353302,0.3515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13820,0.7727493643760681,0.376953125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-13837,0.4804607033729553,0.3671875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14007,0.71282559633255,0.1767578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14011,0.43501001596450806,0.2041015625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14017,0.40336135029792786,0.455078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14053,0.6160361170768738,0.310546875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14122,0.7543296813964844,0.330078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14170,0.17840105295181274,0.330078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14349,0.16777630150318146,0.2734375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14351,0.5196850299835205,0.255859375,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14376,0.7788184285163879,0.55078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14580,0.4062909483909607,0.328125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14631,0.46297475695610046,0.326171875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14725,0.24040921032428741,0.2119140625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14752,0.44455593824386597,0.48828125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14771,0.3319838047027588,0.310546875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14792,0.6417112350463867,0.34765625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-14999,0.29330381751060486,0.376953125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15037,0.5805626511573792,0.337890625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15098,0.24234354496002197,0.193359375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15103,0.6584632396697998,0.39453125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15127,0.36464089155197144,0.32421875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15268,0.19069239497184753,0.255859375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15278,0.605940580368042,0.310546875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15280,0.307288259267807,0.166015625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15375,0.4563060998916626,0.353515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15380,0.2676089406013489,0.2451171875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15382,0.6092436909675598,0.365234375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15499,0.7992400527000427,0.283203125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15503,0.12094654142856598,0.32421875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15525,0.6069315075874329,0.26171875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15572,0.24112150073051453,0.44140625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15731,0.7480383515357971,0.45703125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15732,0.2576470673084259,0.302734375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15930,0.08722109347581863,0.28515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15957,0.3540404140949249,0.30859375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15973,0.46849316358566284,0.30078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-15987,0.5334174036979675,0.41796875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16082,0.27612656354904175,0.3359375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16136,0.11636927723884583,0.3515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16454,0.23146474361419678,0.259765625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16493,0.7995495200157166,0.48046875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16502,0.39277026057243347,0.3125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16595,0.485659658908844,0.392578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16612,0.6367558240890503,0.44921875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16631,0.2933746576309204,0.2890625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16642,0.49462366104125977,0.380859375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16877,0.7529691457748413,0.2392578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16901,0.5896130204200745,0.466796875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16938,0.36609941720962524,0.3515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,django__django-16950,0.29070836305618286,0.1904296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,matplotlib__matplotlib-24026,0.29726651310920715,0.400390625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,matplotlib__matplotlib-26466,0.17434336245059967,0.1767578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,psf__requests-2931,0.4037089943885803,0.376953125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,psf__requests-6028,0.1940755844116211,0.291015625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pydata__xarray-3151,0.7111965417861938,0.2890625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pydata__xarray-4075,0.6150197386741638,0.427734375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pydata__xarray-6744,0.6819770336151123,0.271484375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pydata__xarray-7233,0.20180420577526093,0.1591796875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pylint-dev__pylint-4551,0.3051137924194336,0.2353515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pylint-dev__pylint-4661,0.4902137219905853,0.349609375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pylint-dev__pylint-4970,0.27401837706565857,0.2392578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pylint-dev__pylint-6386,0.06917884945869446,0.1279296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pylint-dev__pylint-6903,0.22300058603286743,0.431640625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pylint-dev__pylint-7080,0.6633986830711365,0.279296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-10051,0.4944154918193817,0.43359375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-10081,0.44681838154792786,0.349609375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-10356,0.3354673385620117,0.1435546875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-5787,0.1927621215581894,0.2431640625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-5840,0.41453731060028076,0.1220703125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-6197,0.13710200786590576,0.36328125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-7236,0.17499999701976776,0.4140625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-7324,0.3007614314556122,0.404296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-7432,0.2356959879398346,0.33203125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-7521,0.11742059886455536,0.30078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,pytest-dev__pytest-7982,0.9459041953086853,0.353515625,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,scikit-learn__scikit-learn-12682,0.18733851611614227,0.21875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,scikit-learn__scikit-learn-13135,0.20889203250408173,0.3515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,scikit-learn__scikit-learn-13142,0.4094715416431427,0.283203125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,scikit-learn__scikit-learn-13439,0.29186156392097473,0.26953125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,scikit-learn__scikit-learn-14710,0.5705483555793762,0.4609375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,scikit-learn__scikit-learn-14894,0.662243664264679,0.359375,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-10323,0.3752577304840088,0.359375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-10449,0.32967033982276917,0.26171875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-10673,0.31701117753982544,0.1982421875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-11445,0.42369839549064636,0.373046875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-11510,0.16261574625968933,0.26171875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-7440,0.3031359016895294,0.265625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-7454,0.2593660056591034,0.259765625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-7462,0.7767835855484009,0.361328125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-7757,0.23571428656578064,0.330078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-7889,0.25824177265167236,0.38671875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-7910,0.6776859760284424,0.375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-8056,0.2073802947998047,0.1767578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-8120,0.3221339285373688,0.287109375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-8265,0.13880126178264618,0.37109375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-8459,0.3303370773792267,0.365234375,False,326.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-8551,0.14473657310009003,0.142578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-8621,0.2859649062156677,0.36328125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-8638,0.22412317991256714,0.15234375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-9230,0.2401544451713562,0.28515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-9258,0.14604462683200836,0.298828125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-9591,0.6274999976158142,0.2236328125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-9602,0.36736419796943665,0.212890625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-9658,0.3213828504085541,0.294921875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sphinx-doc__sphinx-9673,0.11712706834077835,0.2373046875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-12419,0.33863964676856995,0.197265625,False,257.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-13372,0.5555555820465088,0.2490234375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-13551,0.17370325326919556,0.1826171875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-13615,0.4364123046398163,0.2353515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-13852,0.1988227665424347,0.33984375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-14531,0.06608084589242935,0.2734375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-14976,0.1987261176109314,0.255859375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-15345,0.2214765101671219,0.46875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-15599,0.2658892273902893,0.2060546875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-15875,0.3060685992240906,0.384765625,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-15976,0.5917295217514038,0.2490234375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-16766,0.36000001430511475,0.181640625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-18211,0.6708760857582092,0.314453125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-19040,0.08530806005001068,0.1748046875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-19346,0.24284304678440094,0.265625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-20428,0.9195402264595032,0.28515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-20438,0.3119347393512726,0.2236328125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-20916,0.3185265362262726,0.2451171875,False,580.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-21612,0.2214467078447342,0.26953125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-22080,0.2529785931110382,0.16796875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-23262,0.3786610960960388,0.314453125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-23413,0.4173276424407959,0.2119140625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-24443,0.6794366240501404,0.416015625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2e-05,sympy__sympy-24661,0.5339366793632507,0.310546875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-12907,0.16236867010593414,0.287109375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-13033,0.41938111186027527,0.42578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-13398,0.1689804494380951,0.1943359375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-13453,0.09240082651376724,0.2138671875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-13579,0.5103448033332825,0.294921875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-14182,0.3019333481788635,0.451171875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-14309,0.8492159247398376,0.46484375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-14508,0.840510368347168,0.419921875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-14539,0.21707989275455475,0.1337890625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-14598,0.3030303120613098,0.365234375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-14995,0.6853658556938171,0.31640625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-7336,0.743842363357544,0.44140625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,astropy__astropy-7671,0.31588131189346313,0.484375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-10880,0.12616339325904846,0.341796875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11087,0.3083440661430359,0.1904296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11206,0.28381961584091187,0.439453125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11292,0.42671793699264526,0.431640625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11333,0.4822429120540619,0.29296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11490,0.6629658937454224,0.359375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11603,0.9280397295951843,0.4296875,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11728,0.48921775817871094,0.302734375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11749,0.6172441840171814,0.357421875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11885,0.20846755802631378,0.2578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-11964,0.20579268038272858,0.3671875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12039,0.4260563254356384,0.337890625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12125,0.1826484054327011,0.30859375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12193,0.7344110608100891,0.404296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12209,0.5182266235351562,0.39453125,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12262,0.0968218743801117,0.3515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12273,0.5864022374153137,0.357421875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12304,0.28258487582206726,0.55859375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12308,0.6716259121894836,0.341796875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12741,0.6494523882865906,0.470703125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12754,0.1902438998222351,0.33203125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12858,0.4158954918384552,0.353515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-12965,0.2756097614765167,0.275390625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13033,0.4803493320941925,0.294921875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13112,0.20844686031341553,0.2333984375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13128,0.4391511380672455,0.353515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13195,0.4531007409095764,0.39453125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13212,0.25282788276672363,0.208984375,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13279,0.4955960214138031,0.404296875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13346,0.1788303554058075,0.2578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13449,0.20316623151302338,0.384765625,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13512,0.7238295078277588,0.31640625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13568,0.3289315700531006,0.47265625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13569,0.5441696047782898,0.3046875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13786,0.6031452417373657,0.439453125,True,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13794,0.4878048896789551,0.322265625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13810,0.3404255211353302,0.3515625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13820,0.7727493643760681,0.376953125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-13837,0.4804607033729553,0.3671875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-14007,0.71282559633255,0.1767578125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-14011,0.43501001596450806,0.2041015625,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-14017,0.40336135029792786,0.455078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-14053,0.6160361170768738,0.310546875,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-14122,0.7543296813964844,0.330078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
7B,2.25e-05,django__django-14170,0.17840105295181274,0.330078125,False,2000.0,scout:Qwen2.5-Coder-7B-RL
